,wins,rewards,scores,steps,high_tile
136,0,tensor([0]),57,106,tensor(1.)
137,0,tensor([0]),34,45,tensor(1.)
138,0,tensor([0]),46,45,tensor(1.)
139,0,tensor([0]),64,87,tensor(1.)
140,1,tensor([1]),93,76,tensor(1.)
141,0,tensor([0]),16,25,tensor(1.)
142,0,tensor([0]),38,32,tensor(1.)
143,1,tensor([1]),102,133,tensor(1.)
144,0,tensor([0]),120,178,tensor(1.)
145,0,tensor([0]),48,72,tensor(1.)
146,0,tensor([0]),51,94,tensor(1.)
147,1,tensor([1]),109,237,tensor(1.)
148,0,tensor([0]),69,78,tensor(1.)
149,0,tensor([0]),33,47,tensor(1.)
150,0,tensor([0]),55,91,tensor(1.)
151,0,tensor([0]),34,59,tensor(1.)
152,1,tensor([1]),111,171,tensor(1.)
153,0,tensor([0]),84,107,tensor(1.)
154,0,tensor([0]),81,130,tensor(1.)
155,0,tensor([0]),39,94,tensor(1.)
156,0,tensor([0]),106,202,tensor(1.)
157,0,tensor([0]),62,143,tensor(1.)
158,0,tensor([0]),28,95,tensor(1.)
159,0,tensor([0]),36,101,tensor(1.)
160,0,tensor([0]),94,149,tensor(1.)
161,1,tensor([1]),97,183,tensor(1.)
162,0,tensor([0]),78,148,tensor(1.)
163,0,tensor([0]),92,208,tensor(1.)
164,0,tensor([0]),20,44,tensor(1.)
165,0,tensor([0]),25,59,tensor(1.)
166,0,tensor([0]),66,117,tensor(1.)
167,0,tensor([0]),78,305,tensor(1.)
168,0,tensor([0]),43,123,tensor(1.)
169,0,tensor([0]),23,46,tensor(1.)
170,0,tensor([0]),69,141,tensor(1.)
171,0,tensor([0]),87,238,tensor(1.)
172,0,tensor([0]),73,270,tensor(1.)
173,0,tensor([0]),75,129,tensor(1.)
174,1,tensor([1]),107,262,tensor(1.)
175,0,tensor([0]),91,382,tensor(1.)
176,1,tensor([1]),116,407,tensor(1.)
177,1,tensor([1]),102,367,tensor(1.)
178,0,tensor([0]),101,236,tensor(1.)
179,0,tensor([0]),79,279,tensor(1.)
180,0,tensor([0]),48,316,tensor(1.)
181,0,tensor([0]),89,164,tensor(1.)
182,1,tensor([1]),103,562,tensor(1.)
183,0,tensor([0]),74,309,tensor(1.)
184,0,tensor([0]),48,121,tensor(1.)
185,0,tensor([0]),44,104,tensor(1.)
186,0,tensor([0]),84,151,tensor(1.)
187,0,tensor([0]),43,245,tensor(1.)
188,0,tensor([0]),47,153,tensor(1.)
189,0,tensor([0]),44,222,tensor(1.)
190,1,tensor([1]),93,560,tensor(1.)
191,0,tensor([0]),24,82,tensor(1.)
192,0,tensor([0]),45,235,tensor(1.)
193,0,tensor([0]),51,137,tensor(1.)
194,0,tensor([0]),53,434,tensor(1.)
195,1,tensor([1]),116,656,tensor(1.)
196,0,tensor([0]),16,52,tensor(1.)
197,0,tensor([0]),20,135,tensor(1.)
198,0,tensor([0]),15,58,tensor(1.)
199,0,tensor([0]),80,384,tensor(1.)
200,0,tensor([0]),34,305,tensor(1.)
201,0,tensor([0]),107,252,tensor(1.)
