,wins,rewards,scores,steps,high_tile
337,0,tensor([-5.]),84,2244,tensor(1.)
338,0,tensor([-5.]),75,936,tensor(1.)
339,0,tensor([-5.]),59,653,tensor(1.)
340,0,tensor([-4.]),41,1031,tensor(1.)
341,1,tensor([6.]),91,2581,tensor(1.)
342,1,tensor([6.]),123,3803,tensor(1.)
343,0,tensor([-5.]),87,1461,tensor(1.)
344,0,tensor([-4.]),39,481,tensor(1.)
345,0,tensor([-5.]),76,2585,tensor(1.)
346,0,tensor([-5.]),77,2075,tensor(1.)
347,1,tensor([6.]),108,2196,tensor(1.)
348,0,tensor([-5.]),73,1930,tensor(1.)
349,0,tensor([-5.]),89,1578,tensor(1.)
350,0,tensor([-5.]),73,2065,tensor(1.)
351,0,tensor([-5.]),85,1274,tensor(1.)
352,0,tensor([-4.]),27,943,tensor(1.)
353,1,tensor([6.]),102,2065,tensor(1.)
354,0,tensor([-4.]),45,1858,tensor(1.)
355,0,tensor([-5.]),51,1253,tensor(1.)
356,0,tensor([-5.]),62,1651,tensor(1.)
357,0,tensor([-5.]),91,2601,tensor(1.)
358,0,tensor([-4.]),37,973,tensor(1.)
359,0,tensor([-5.]),68,496,tensor(1.)
360,0,tensor([-5.]),80,1483,tensor(1.)
361,1,tensor([6.]),105,2120,tensor(1.)
362,0,tensor([-4.]),51,547,tensor(1.)
363,0,tensor([-5.]),57,1237,tensor(1.)
364,0,tensor([-4.]),55,1267,tensor(1.)
365,0,tensor([-5.]),67,1569,tensor(1.)
366,0,tensor([-5.]),79,3258,tensor(1.)
367,0,tensor([-5.]),73,1637,tensor(1.)
368,0,tensor([-5.]),79,2805,tensor(1.)
369,0,tensor([-5.]),86,1837,tensor(1.)
370,0,tensor([-5.]),68,1351,tensor(1.)
371,1,tensor([6.]),109,2008,tensor(1.)
372,0,tensor([-5.]),72,1978,tensor(1.)
373,0,tensor([-5.]),70,956,tensor(1.)
374,0,tensor([-4.]),34,973,tensor(1.)
375,0,tensor([-5.]),64,2059,tensor(1.)
376,0,tensor([-5.]),69,1585,tensor(1.)
377,1,tensor([6.]),120,2491,tensor(1.)
378,0,tensor([-5.]),68,1243,tensor(1.)
379,0,tensor([-4.]),36,616,tensor(1.)
380,0,tensor([-5.]),59,2137,tensor(1.)
381,0,tensor([-5.]),82,1250,tensor(1.)
382,1,tensor([6.]),108,1630,tensor(1.)
383,0,tensor([-4.]),36,586,tensor(1.)
384,0,tensor([-4.]),39,1450,tensor(1.)
385,0,tensor([-5.]),62,2747,tensor(1.)
386,0,tensor([-5.]),85,2613,tensor(1.)
387,0,tensor([-5.]),76,959,tensor(1.)
388,0,tensor([-3.]),14,701,tensor(1.)
389,0,tensor([-5.]),76,2385,tensor(1.)
390,0,tensor([-4.]),27,2014,tensor(1.)
391,0,tensor([-5.]),80,739,tensor(1.)
392,0,tensor([-5.]),94,2751,tensor(1.)
393,0,tensor([-4.]),47,727,tensor(1.)
394,0,tensor([-4.]),27,362,tensor(1.)
395,0,tensor([-5.]),57,1198,tensor(1.)
396,0,tensor([-5.]),63,1299,tensor(1.)
397,0,tensor([-5.]),82,1029,tensor(1.)
398,1,tensor([6.]),89,2349,tensor(1.)
399,0,tensor([-5.]),77,3913,tensor(1.)
400,1,tensor([6.]),113,2165,tensor(1.)
401,0,tensor([-5.]),62,2967,tensor(1.)
402,0,tensor([-5.]),64,1418,tensor(1.)
403,1,tensor([6.]),95,1324,tensor(1.)
404,1,tensor([6.]),106,1459,tensor(1.)
405,0,tensor([-5.]),84,1220,tensor(1.)
406,0,tensor([-5.]),80,4404,tensor(1.)
407,0,tensor([-5.]),49,2200,tensor(1.)
408,0,tensor([-4.]),50,1338,tensor(1.)
409,0,tensor([-4.]),25,1725,tensor(1.)
