,wins,rewards,scores,steps,high_tile
129,0,tensor([-100]),76,89,tensor(1.)
130,0,tensor([-100]),64,78,tensor(1.)
131,0,tensor([-100]),39,60,tensor(1.)
132,0,tensor([-100]),59,77,tensor(1.)
133,0,tensor([-100]),70,99,tensor(1.)
134,0,tensor([-100]),108,137,tensor(1.)
135,0,tensor([-100]),61,93,tensor(1.)
136,0,tensor([-100]),73,90,tensor(1.)
137,0,tensor([-100]),57,68,tensor(1.)
138,0,tensor([-100]),76,122,tensor(1.)
139,0,tensor([-100]),62,97,tensor(1.)
140,0,tensor([-100]),66,127,tensor(1.)
141,0,tensor([-100]),67,67,tensor(1.)
142,0,tensor([-100]),22,32,tensor(1.)
143,0,tensor([-100]),85,94,tensor(1.)
144,0,tensor([-100]),64,106,tensor(1.)
145,0,tensor([-100]),78,183,tensor(1.)
146,0,tensor([-100]),53,54,tensor(1.)
147,1,tensor([100]),95,90,tensor(1.)
148,1,tensor([100]),84,81,tensor(1.)
149,0,tensor([-100]),54,115,tensor(1.)
150,0,tensor([-100]),45,106,tensor(1.)
151,0,tensor([-100]),66,80,tensor(1.)
152,0,tensor([-100]),48,43,tensor(1.)
153,0,tensor([-100]),34,57,tensor(1.)
154,0,tensor([-100]),43,88,tensor(1.)
155,0,tensor([-100]),69,86,tensor(1.)
156,0,tensor([-100]),67,66,tensor(1.)
157,0,tensor([-100]),54,86,tensor(1.)
158,0,tensor([-100]),96,131,tensor(1.)
159,0,tensor([-100]),62,54,tensor(1.)
160,0,tensor([-100]),52,158,tensor(1.)
161,0,tensor([-100]),25,74,tensor(1.)
162,0,tensor([-100]),87,157,tensor(1.)
163,0,tensor([-100]),76,209,tensor(1.)
164,0,tensor([-100]),82,91,tensor(1.)
165,0,tensor([-100]),78,123,tensor(1.)
166,0,tensor([-100]),59,73,tensor(1.)
167,0,tensor([-100]),105,209,tensor(1.)
168,0,tensor([-100]),49,84,tensor(1.)
169,1,tensor([100]),98,143,tensor(1.)
170,0,tensor([-100]),64,119,tensor(1.)
171,0,tensor([-100]),41,55,tensor(1.)
172,1,tensor([100]),99,195,tensor(1.)
173,0,tensor([-100]),77,148,tensor(1.)
174,1,tensor([100]),105,237,tensor(1.)
175,1,tensor([100]),103,274,tensor(1.)
176,0,tensor([-100]),75,212,tensor(1.)
177,0,tensor([-100]),73,102,tensor(1.)
178,0,tensor([-100]),84,260,tensor(1.)
179,0,tensor([-100]),36,164,tensor(1.)
180,0,tensor([-100]),48,122,tensor(1.)
181,0,tensor([-100]),45,119,tensor(1.)
182,0,tensor([-100]),68,343,tensor(1.)
183,0,tensor([-100]),69,382,tensor(1.)
184,1,tensor([100]),91,366,tensor(1.)
185,0,tensor([-100]),48,129,tensor(1.)
186,0,tensor([-100]),45,186,tensor(1.)
187,0,tensor([-100]),55,254,tensor(1.)
188,0,tensor([-100]),60,100,tensor(1.)
