,wins,rewards,scores,steps,high_tile
488,0,tensor([-5.1000]),69,919,tensor(1.)
489,0,tensor([-5.1000]),89,1596,tensor(1.)
490,1,tensor([5.9000]),104,2504,tensor(1.)
491,0,tensor([-4.1000]),37,580,tensor(1.)
492,0,tensor([-5.1000]),71,1727,tensor(1.)
493,0,tensor([-5.1000]),75,1838,tensor(1.)
494,0,tensor([-5.1000]),73,1894,tensor(1.)
495,0,tensor([-4.1000]),54,1392,tensor(1.)
496,0,tensor([-5.1000]),70,3196,tensor(1.)
497,0,tensor([-5.1000]),75,1393,tensor(1.)
498,0,tensor([-5.1000]),87,3162,tensor(1.)
499,1,tensor([5.9000]),98,2416,tensor(1.)
