,wins,rewards,scores,steps,high_tile
158,0,tensor([0]),83,53,tensor(1.)
159,0,tensor([0]),78,55,tensor(1.)
160,0,tensor([0]),69,71,tensor(1.)
161,0,tensor([0]),85,73,tensor(1.)
162,0,tensor([0]),43,58,tensor(1.)
163,0,tensor([0]),20,19,tensor(1.)
164,0,tensor([0]),65,34,tensor(1.)
165,1,tensor([6]),89,58,tensor(1.)
166,0,tensor([0]),50,32,tensor(1.)
167,0,tensor([0]),85,71,tensor(1.)
168,0,tensor([0]),73,66,tensor(1.)
169,0,tensor([0]),71,77,tensor(1.)
170,0,tensor([0]),77,64,tensor(1.)
171,0,tensor([0]),19,21,tensor(1.)
172,0,tensor([0]),87,63,tensor(1.)
173,0,tensor([0]),52,39,tensor(1.)
174,0,tensor([0]),32,29,tensor(1.)
175,0,tensor([0]),34,63,tensor(1.)
176,0,tensor([0]),50,30,tensor(1.)
177,0,tensor([0]),34,56,tensor(1.)
178,0,tensor([0]),94,63,tensor(1.)
179,0,tensor([0]),71,79,tensor(1.)
180,1,tensor([6]),99,92,tensor(1.)
181,0,tensor([0]),80,112,tensor(1.)
182,1,tensor([6]),94,66,tensor(1.)
183,0,tensor([0]),32,42,tensor(1.)
184,0,tensor([0]),53,49,tensor(1.)
185,0,tensor([0]),73,71,tensor(1.)
186,0,tensor([0]),105,82,tensor(1.)
187,0,tensor([0]),78,69,tensor(1.)
188,0,tensor([0]),48,52,tensor(1.)
189,0,tensor([0]),31,28,tensor(1.)
190,0,tensor([0]),69,57,tensor(1.)
191,0,tensor([0]),70,54,tensor(1.)
192,0,tensor([0]),41,56,tensor(1.)
193,0,tensor([0]),84,66,tensor(1.)
194,0,tensor([0]),30,31,tensor(1.)
195,1,tensor([6]),113,107,tensor(1.)
196,0,tensor([0]),76,70,tensor(1.)
197,0,tensor([0]),76,69,tensor(1.)
198,0,tensor([0]),34,44,tensor(1.)
199,0,tensor([0]),73,71,tensor(1.)
200,0,tensor([0]),82,90,tensor(1.)
201,0,tensor([0]),68,67,tensor(1.)
202,0,tensor([0]),25,43,tensor(1.)
203,0,tensor([0]),82,105,tensor(1.)
204,0,tensor([0]),73,88,tensor(1.)
205,0,tensor([0]),90,94,tensor(1.)
206,1,tensor([6]),99,56,tensor(1.)
207,0,tensor([0]),32,28,tensor(1.)
208,1,tensor([6]),128,121,tensor(1.)
209,0,tensor([0]),71,96,tensor(1.)
210,0,tensor([0]),100,82,tensor(1.)
211,0,tensor([0]),102,113,tensor(1.)
212,0,tensor([0]),48,37,tensor(1.)
213,0,tensor([0]),49,48,tensor(1.)
214,0,tensor([0]),43,28,tensor(1.)
215,1,tensor([6]),100,60,tensor(1.)
216,1,tensor([6]),89,87,tensor(1.)
217,0,tensor([0]),93,78,tensor(1.)
218,0,tensor([0]),58,79,tensor(1.)
219,0,tensor([0]),32,31,tensor(1.)
220,0,tensor([0]),45,34,tensor(1.)
221,0,tensor([0]),68,77,tensor(1.)
222,0,tensor([0]),50,49,tensor(1.)
223,0,tensor([0]),76,61,tensor(1.)
224,0,tensor([0]),71,59,tensor(1.)
225,0,tensor([0]),36,30,tensor(1.)
226,0,tensor([0]),16,26,tensor(1.)
227,0,tensor([0]),60,63,tensor(1.)
228,0,tensor([0]),71,60,tensor(1.)
229,0,tensor([0]),62,65,tensor(1.)
230,1,tensor([6]),98,86,tensor(1.)
231,1,tensor([6]),100,85,tensor(1.)
232,0,tensor([0]),49,44,tensor(1.)
233,0,tensor([0]),16,34,tensor(1.)
234,1,tensor([6]),100,99,tensor(1.)
235,0,tensor([0]),52,51,tensor(1.)
236,0,tensor([0]),73,87,tensor(1.)
237,0,tensor([0]),23,52,tensor(1.)
238,0,tensor([0]),34,34,tensor(1.)
239,1,tensor([6]),100,76,tensor(1.)
240,0,tensor([0]),43,64,tensor(1.)
241,0,tensor([0]),72,59,tensor(1.)
242,0,tensor([0]),57,83,tensor(1.)
243,0,tensor([0]),73,61,tensor(1.)
244,0,tensor([0]),64,91,tensor(1.)
245,0,tensor([0]),54,86,tensor(1.)
246,0,tensor([0]),82,66,tensor(1.)
247,0,tensor([0]),35,40,tensor(1.)
248,1,tensor([6]),98,152,tensor(1.)
249,0,tensor([0]),71,64,tensor(1.)
250,0,tensor([0]),50,63,tensor(1.)
251,0,tensor([0]),78,76,tensor(1.)
252,1,tensor([6]),93,118,tensor(1.)
253,0,tensor([0]),14,25,tensor(1.)
254,0,tensor([0]),45,37,tensor(1.)
255,0,tensor([0]),50,97,tensor(1.)
256,0,tensor([0]),57,56,tensor(1.)
257,1,tensor([6]),118,123,tensor(1.)
258,0,tensor([0]),41,62,tensor(1.)
259,0,tensor([0]),71,78,tensor(1.)
260,0,tensor([0]),45,52,tensor(1.)
261,0,tensor([0]),110,222,tensor(1.)
262,0,tensor([0]),70,97,tensor(1.)
263,1,tensor([6]),100,134,tensor(1.)
264,0,tensor([0]),34,39,tensor(1.)
