,wins,rewards,scores,steps,high_tile
1603,0.125,0.75,73.125,1979.375,3.875
1604,0.125,0.75,63.0,1242.375,3.75
1605,0.125,0.75,74.25,1659.0,3.875
1606,0.125,0.75,73.25,2029.0,3.875
1607,0.25,1.5,69.75,1816.125,3.75
1608,0.25,1.5,74.0,1831.5,3.75
1609,0.125,0.75,67.75,1223.625,3.75
1610,0.125,0.75,59.25,1361.0,3.5
1611,0.0,0.0,64.5,1392.125,3.5
1612,0.125,0.75,83.875,1837.25,4.0
1613,0.25,1.5,75.5,1895.75,4.0
1614,0.0,0.0,62.875,1666.125,3.5
1615,0.25,1.5,84.875,2299.875,4.125
1616,0.125,0.75,69.75,2063.625,3.75
1617,0.0,0.0,79.375,2085.0,3.875
1618,0.0,0.0,67.875,1978.875,3.875
1619,0.25,1.5,70.125,2094.625,3.75
1620,0.125,0.75,70.25,2090.625,3.875
1621,0.125,0.75,52.875,1368.5,3.5
1622,0.25,1.5,70.875,2100.125,3.75
1623,0.0,0.0,66.5,1845.0,3.625
1624,0.25,1.5,85.875,2225.0,4.25
1625,0.375,2.25,74.625,1388.5,3.875
1626,0.125,0.75,67.5,2035.625,3.625
1627,0.125,0.75,73.25,1649.0,3.875
1628,0.25,1.5,63.5,1384.0,4.0
1629,0.125,0.75,74.625,1794.875,4.0
1630,0.25,1.5,88.75,2810.5,4.0
1631,0.125,0.75,59.375,1463.125,3.625
1632,0.125,0.75,49.25,1301.875,3.25
1633,0.0,0.0,58.5,1538.625,3.5
1634,0.125,0.75,82.5,2190.0,3.75
1635,0.125,0.75,82.375,2242.75,3.875
1636,0.375,2.25,75.125,1527.125,4.125
1637,0.125,0.75,66.625,2036.25,3.75
1638,0.125,0.75,84.375,2305.25,4.125
1639,0.0,0.0,53.125,1468.375,3.625
1640,0.0,0.0,54.375,2070.625,3.5
1641,0.125,0.75,76.875,2177.375,3.875
1642,0.25,1.5,79.125,1985.125,4.0
1643,0.25,1.5,75.375,1992.625,4.25
1644,0.125,0.75,63.0,1342.375,3.875
1645,0.25,1.5,79.75,1901.5,4.125
1646,0.25,1.5,86.625,1912.375,4.125
1647,0.25,1.5,64.375,2002.375,3.625
1648,0.375,2.25,70.5,1822.875,4.0
1649,0.25,1.5,75.25,1809.5,4.0
1650,0.25,1.5,84.5,2653.25,4.125
1651,0.125,0.75,50.125,1315.75,3.375
1652,0.125,0.75,68.375,2048.625,3.75
1653,0.0,0.0,66.25,1542.5,3.625
1654,0.25,1.5,74.625,2379.625,4.0
1655,0.5,3.0,81.375,1945.875,4.375
1656,0.125,0.75,69.5,1856.5,3.75
1657,0.5,3.0,76.25,1543.875,4.0
1658,0.0,0.0,69.625,1974.25,3.625
1659,0.5,3.0,86.375,2362.25,4.375
1660,0.25,1.5,87.75,2105.5,4.25
1661,0.125,0.75,74.125,1622.125,3.875
1662,0.0,0.0,71.125,1789.375,3.875
1663,0.375,2.25,71.375,1542.75,3.875
1664,0.0,0.0,55.0,1292.5,3.375
1665,0.25,1.5,72.0,1434.125,3.875
1666,0.125,0.75,67.375,1939.875,3.625
1667,0.5,3.0,62.625,1710.125,3.75
1668,0.375,2.25,82.5,2351.875,4.125
1669,0.0,0.0,76.0,2612.0,3.875
1670,0.125,0.75,52.75,1328.5,3.5
1671,0.25,1.5,74.625,1770.0,4.0
1672,0.375,2.25,69.5,1393.875,4.0
1673,0.0,0.0,63.5,1529.75,3.625
1674,0.25,1.5,71.875,1639.25,3.875
1675,0.25,1.5,71.125,1810.0,3.75
