,wins,rewards,scores,steps,high_tile
0,0,tensor([-3.]),17,21,tensor(1.)
1,0,tensor([-5.]),89,52,tensor(1.)
2,0,tensor([-5.]),64,49,tensor(1.)
3,0,tensor([-5.]),96,57,tensor(1.)
4,0,tensor([-3.]),25,21,tensor(1.)
5,0,tensor([-5.]),62,34,tensor(1.)
6,0,tensor([-4.]),34,34,tensor(1.)
7,0,tensor([-5.]),68,46,tensor(1.)
8,1,"tensor([6.], dtype=torch.float64)",89,53,tensor(1.)
9,0,tensor([-5.]),72,43,tensor(1.)
10,0,tensor([-5.]),73,50,tensor(1.)
11,0,tensor([-4.]),34,23,tensor(1.)
12,0,tensor([-5.]),53,42,tensor(1.)
13,0,tensor([-5.]),74,48,tensor(1.)
14,0,tensor([-4.]),27,23,tensor(1.)
15,0,tensor([-4.]),32,36,tensor(1.)
16,0,tensor([-4.]),40,40,tensor(1.)
17,0,tensor([-3.]),20,21,tensor(1.)
18,0,tensor([-5.]),87,61,tensor(1.)
19,0,tensor([-4.]),47,35,tensor(1.)
20,0,tensor([-5.]),60,36,tensor(1.)
21,0,tensor([-5.]),73,44,tensor(1.)
22,0,tensor([-4.]),32,23,tensor(1.)
23,0,tensor([-4.]),41,30,tensor(1.)
24,0,tensor([-5.]),67,47,tensor(1.)
25,0,tensor([-5.]),74,48,tensor(1.)
26,0,tensor([-5.]),66,42,tensor(1.)
27,0,tensor([-5.]),68,41,tensor(1.)
28,0,tensor([-5.]),69,50,tensor(1.)
29,0,tensor([-4.]),52,32,tensor(1.)
30,0,tensor([-4.]),32,23,tensor(1.)
31,0,tensor([-5.]),73,71,tensor(1.)
32,0,tensor([-4.]),40,39,tensor(1.)
33,0,tensor([-4.]),30,20,tensor(1.)
34,0,tensor([-5.]),71,48,tensor(1.)
35,0,tensor([-4.]),34,30,tensor(1.)
36,0,tensor([-5.]),68,58,tensor(1.)
37,0,tensor([-4.]),38,31,tensor(1.)
38,0,tensor([-5.]),65,54,tensor(1.)
39,1,"tensor([6.], dtype=torch.float64)",95,58,tensor(1.)
40,0,tensor([-3.]),16,17,tensor(1.)
41,0,tensor([-3.]),22,26,tensor(1.)
42,0,tensor([-5.]),74,50,tensor(1.)
43,0,tensor([-5.]),52,43,tensor(1.)
44,0,tensor([-5.]),75,59,tensor(1.)
45,0,tensor([-4.]),50,35,tensor(1.)
46,0,tensor([-5.]),80,61,tensor(1.)
47,0,tensor([-4.]),36,29,tensor(1.)
48,0,tensor([-5.]),66,39,tensor(1.)
49,0,tensor([-5.]),72,41,tensor(1.)
50,0,tensor([-4.]),39,45,tensor(1.)
51,0,tensor([-5.]),75,49,tensor(1.)
52,0,tensor([-4.]),30,35,tensor(1.)
53,0,tensor([-4.]),45,29,tensor(1.)
54,0,tensor([-4.]),50,34,tensor(1.)
55,0,tensor([-5.]),58,35,tensor(1.)
56,0,tensor([-4.]),27,21,tensor(1.)
57,1,"tensor([6.], dtype=torch.float64)",93,50,tensor(1.)
58,0,tensor([-5.]),83,55,tensor(1.)
