,eps_len,eps_win,eps_score,eps_rewards,eps_max_tile
0,25,False,25,10.00,4
1,28,False,45,10.00,4
2,46,False,71,22.00,5
3,43,False,68,19.00,5
4,36,False,46,10.00,4
5,29,False,34,7.00,4
6,42,False,75,25.00,5
7,32,False,45,10.00,4
8,41,True,91,21.00,6
9,56,False,68,12.00,5
10,48,False,73,21.00,5
11,38,False,55,15.00,5
12,48,False,71,19.00,5
13,44,True,101,25.00,6
14,36,False,62,19.00,5
15,37,False,51,10.00,4
16,55,False,83,19.00,5
17,29,False,34,7.00,4
18,26,False,39,10.00,4
19,45,False,86,19.00,5
20,52,False,78,19.00,5
21,28,False,41,10.00,4
22,45,False,83,19.00,5
23,59,False,74,18.00,5
24,19,False,18,3.00,3
25,36,False,37,7.00,4
26,42,False,68,19.00,5
27,30,False,41,7.00,4
28,37,False,38,10.00,4
29,14,False,12,3.00,3
30,24,False,32,7.00,4
31,35,False,41,10.00,4
32,51,False,78,19.00,5
33,43,False,55,15.00,5
34,30,False,32,10.00,4
35,55,False,82,18.00,5
36,38,False,42,10.00,4
37,31,False,39,10.00,4
38,39,False,50,7.00,4
39,50,False,78,19.00,5
40,42,False,78,16.00,5
41,42,False,76,19.00,5
42,48,False,69,22.00,5
43,38,False,55,18.00,5
44,29,False,29,10.00,4
45,40,False,47,7.00,4
46,38,False,64,22.00,5
47,60,True,107,22.00,6
48,38,False,66,22.00,5
49,32,False,39,10.00,4
50,29,False,42,10.00,4
51,27,False,32,10.00,4
52,43,False,70,19.00,5
53,55,False,69,19.00,5
54,58,False,74,16.00,5
55,55,False,84,12.00,5
56,45,False,62,15.00,5
57,32,False,46,7.00,4
58,55,False,76,15.00,5
59,46,False,82,25.00,5
60,30,False,43,7.00,4
61,63,False,91,21.00,5
62,42,False,73,22.00,5
63,25,False,38,10.00,4
64,43,False,46,10.00,4
65,50,False,82,19.00,5
66,73,False,97,19.00,5
67,50,False,67,16.00,5
68,23,False,27,10.00,4
69,31,False,43,10.00,4
70,62,False,85,21.00,5
71,26,False,39,7.00,4
72,47,False,76,19.00,5
73,45,False,73,22.00,5
74,43,False,73,15.00,5
75,48,False,71,16.00,5
76,58,False,88,22.00,5
77,29,False,37,7.00,4
78,66,False,49,12.00,5
79,32,False,29,10.00,4
80,48,True,93,21.00,6
81,48,False,64,18.00,5
82,34,False,48,10.00,4
83,22,False,20,3.00,3
84,41,False,37,7.00,4
85,42,False,67,16.00,5
86,14,False,11,3.00,3
87,61,False,75,19.00,5
88,41,False,71,22.00,5
89,37,False,60,22.00,5
90,26,False,39,7.00,4
91,53,True,95,24.00,6
92,49,False,65,19.00,5
93,48,False,82,22.00,5
94,41,False,65,19.00,5
95,33,False,37,7.00,4
96,53,False,89,19.00,5
97,30,False,34,7.00,4
98,36,False,46,18.00,5
99,31,False,41,10.00,4
100,47,False,73,19.00,5
101,50,True,98,31.00,6
102,46,False,66,22.00,5
103,35,False,41,7.00,4
104,30,False,47,7.00,4
105,29,False,41,7.00,4
106,14,False,11,3.00,3
107,41,False,64,22.00,5
108,42,False,59,18.00,5
109,45,False,67,12.00,5
110,55,False,66,19.00,5
111,24,False,30,7.00,4
112,59,False,95,19.00,5
113,58,True,94,28.00,6
114,76,False,79,22.00,5
115,56,False,71,15.00,5
116,24,False,39,13.00,4
117,46,False,68,10.00,4
118,28,False,34,10.00,4
119,61,True,96,28.00,6
120,37,False,36,10.00,4
121,24,False,37,7.00,4
122,30,False,49,15.00,5
123,23,False,30,10.00,4
124,53,False,82,22.00,5
125,35,False,65,12.00,5
126,52,False,84,19.00,5
127,28,False,39,12.00,5
128,19,False,18,3.00,3
129,34,False,51,15.00,5
130,34,False,57,16.00,5
131,52,False,63,12.00,5
132,35,False,39,10.00,4
133,45,False,75,15.00,5
134,50,True,99,28.00,6
135,30,False,43,7.00,4
136,46,False,74,15.00,5
137,76,True,136,41.00,6
138,39,False,55,18.00,5
139,43,True,91,27.00,6
140,38,False,42,13.00,4
141,33,False,57,18.00,5
142,36,False,41,7.00,4
143,29,False,41,10.00,4
144,24,False,32,7.00,4
145,38,False,66,19.00,5
146,36,False,56,12.00,5
147,36,False,52,7.00,4
148,37,True,86,28.00,6
149,50,False,75,15.00,5
150,35,False,35,10.00,4
151,64,False,80,12.00,5
152,35,False,46,7.00,4
153,34,False,54,12.00,5
154,45,False,58,12.00,5
155,28,False,40,7.00,4
156,30,False,25,3.00,3
157,30,False,37,10.00,4
158,64,False,84,21.00,5
159,48,False,71,18.00,5
160,48,False,74,19.00,5
161,38,False,51,12.00,5
162,54,False,100,22.00,5
163,20,False,20,3.00,3
164,49,False,72,16.00,5
165,28,False,41,7.00,4
166,32,False,49,10.00,4
167,38,False,52,10.00,4
168,65,False,93,16.00,5
169,21,False,18,3.00,3
170,49,False,76,22.00,5
171,31,False,39,10.00,4
172,59,True,95,27.00,6
173,56,True,96,22.00,6
174,30,False,34,10.00,4
175,55,False,83,19.00,5
176,55,True,94,25.00,6
177,29,False,36,7.00,4
178,49,False,80,25.00,5
179,60,False,73,19.00,5
180,22,False,13,3.00,3
181,47,False,70,19.00,5
182,55,False,90,18.00,5
183,36,False,39,7.00,4
184,59,True,101,22.00,6
185,30,False,37,10.00,4
186,28,False,41,10.00,4
187,58,False,80,22.00,5
188,52,False,73,19.00,5
189,40,False,53,18.00,5
190,49,False,82,22.00,5
191,28,False,30,7.00,4
192,47,False,82,22.00,5
