,eps_len,eps_win,eps_score,eps_rewards,eps_max_tile
0,40,False,57,14.00,5
1,54,False,76,14.00,5
2,25,False,32,9.00,4
3,34,False,50,9.00,4
4,52,False,76,14.00,5
5,52,False,81,12.00,5
6,51,True,93,18.00,6
7,52,False,72,14.00,5
8,27,False,32,9.00,4
9,25,False,35,7.00,4
10,53,False,80,14.00,5
11,46,False,74,14.00,5
12,54,False,55,9.00,4
13,45,False,60,14.00,5
14,23,False,16,5.00,3
15,53,False,75,14.00,5
16,35,False,55,14.00,5
17,28,False,27,7.00,4
18,45,False,58,14.00,5
19,31,False,46,7.00,4
20,42,False,66,14.00,5
21,51,False,73,14.00,5
22,20,False,27,9.00,4
23,25,False,27,9.00,4
24,50,False,75,14.00,5
25,35,False,37,9.00,4
26,37,False,57,9.00,4
27,44,False,69,14.00,5
28,66,False,87,14.00,5
29,38,False,37,9.00,4
30,29,False,28,9.00,4
31,39,False,60,14.00,5
32,32,False,36,9.00,4
33,22,False,23,7.00,4
34,30,False,41,9.00,4
35,23,False,30,9.00,4
36,43,False,71,14.00,5
37,34,False,49,9.00,4
38,32,False,37,7.00,4
39,26,False,36,9.00,4
40,14,False,11,5.00,3
41,38,False,37,9.00,4
42,29,False,34,9.00,4
43,44,False,62,14.00,5
44,41,False,62,14.00,5
45,29,False,37,9.00,4
46,44,False,73,14.00,5
47,56,False,91,14.00,5
48,47,False,71,14.00,5
49,40,False,71,14.00,5
50,36,False,41,9.00,4
51,17,False,13,5.00,3
52,44,False,70,14.00,5
53,37,False,48,9.00,4
54,37,False,59,14.00,5
55,53,True,97,20.00,6
56,46,False,68,14.00,5
57,46,False,78,14.00,5
58,40,False,62,14.00,5
59,46,False,73,12.00,5
60,58,False,71,14.00,5
61,31,False,50,14.00,5
62,32,False,46,14.00,5
63,49,False,61,12.00,5
64,25,False,32,9.00,4
65,23,False,35,9.00,4
66,44,False,71,14.00,5
67,46,False,70,14.00,5
68,31,False,34,9.00,4
69,41,False,67,14.00,5
70,49,False,85,14.00,5
71,20,False,23,5.00,3
72,51,False,77,14.00,5
73,52,False,50,9.00,4
74,33,False,43,9.00,4
75,35,False,47,9.00,4
76,19,False,18,5.00,3
77,47,False,73,14.00,5
78,43,False,62,9.00,4
79,17,False,18,5.00,3
80,46,False,66,14.00,5
81,49,False,66,14.00,5
82,52,True,91,20.00,6
83,16,False,11,5.00,3
84,53,True,97,20.00,6
85,76,False,91,14.00,5
86,17,False,17,3.00,3
87,53,False,71,14.00,5
88,37,False,60,14.00,5
89,57,True,99,20.00,6
90,33,False,34,9.00,4
91,63,False,85,14.00,5
92,37,False,53,14.00,5
