,eps_len,eps_win,eps_score,eps_rewards,eps_max_tile
0,38,False,58,14.00,5
1,35,False,36,9.00,4
2,31,False,39,9.00,4
3,53,False,77,14.00,5
4,53,False,60,9.00,4
5,27,False,41,9.00,4
6,57,False,87,14.00,5
7,38,False,44,9.00,4
8,55,False,71,14.00,5
9,41,False,58,14.00,5
10,46,True,93,20.00,6
11,46,False,71,12.00,5
12,49,False,71,14.00,5
13,75,False,103,14.00,5
14,31,False,37,9.00,4
15,41,False,69,14.00,5
16,55,False,75,14.00,5
17,33,False,55,14.00,5
18,37,False,61,14.00,5
19,48,False,77,14.00,5
20,22,False,20,5.00,3
21,38,False,39,9.00,4
22,39,True,86,20.00,6
23,31,False,43,9.00,4
24,66,False,101,14.00,5
25,34,True,82,20.00,6
26,49,True,92,20.00,6
27,15,False,11,5.00,3
28,55,False,71,14.00,5
29,39,False,55,14.00,5
30,31,False,50,9.00,4
31,37,False,54,14.00,5
32,39,False,71,14.00,5
33,45,False,79,14.00,5
34,25,False,30,9.00,4
35,27,False,36,9.00,4
36,42,False,71,14.00,5
37,49,False,83,14.00,5
38,42,False,72,12.00,5
39,28,False,44,9.00,4
40,39,False,67,14.00,5
41,42,False,50,9.00,4
42,48,False,84,14.00,5
43,33,False,43,9.00,4
44,41,False,68,14.00,5
45,40,False,62,14.00,5
46,24,False,34,9.00,4
47,48,False,72,14.00,5
48,27,False,41,9.00,4
49,43,False,71,14.00,5
50,51,False,73,14.00,5
51,64,False,86,14.00,5
52,32,False,35,9.00,4
53,50,False,69,14.00,5
54,29,False,41,9.00,4
55,37,False,75,14.00,5
56,39,False,58,14.00,5
57,62,True,102,20.00,6
58,55,False,74,14.00,5
59,57,False,68,14.00,5
60,36,False,68,14.00,5
61,43,False,71,14.00,5
62,38,False,32,9.00,4
63,35,False,29,9.00,4
64,45,False,71,14.00,5
65,25,False,13,5.00,3
66,24,False,32,9.00,4
67,23,False,16,5.00,3
68,27,False,34,9.00,4
69,27,False,32,9.00,4
70,22,False,29,9.00,4
71,31,False,48,9.00,4
72,23,False,29,9.00,4
73,46,False,66,12.00,5
74,44,False,64,14.00,5
