,eps_len,eps_win,eps_score,eps_rewards,eps_max_tile
0,53,False,80,14.00,5
1,38,False,65,14.00,5
2,56,True,93,20.00,6
3,39,False,72,14.00,5
4,31,False,42,9.00,4
5,33,False,46,9.00,4
6,35,False,41,7.00,4
7,64,False,101,14.00,5
8,40,False,52,9.00,4
9,45,False,69,14.00,5
10,41,False,65,14.00,5
11,38,False,66,14.00,5
12,51,True,90,20.00,6
13,50,False,71,14.00,5
14,42,False,57,14.00,5
15,40,False,72,14.00,5
16,32,False,61,14.00,5
17,48,False,79,14.00,5
18,29,False,38,9.00,4
19,48,False,83,14.00,5
20,65,False,74,14.00,5
21,28,False,24,9.00,4
22,41,False,54,9.00,4
23,28,False,38,9.00,4
24,49,False,68,14.00,5
25,51,True,100,20.00,6
26,60,False,95,12.00,5
27,55,True,95,20.00,6
28,45,False,75,14.00,5
29,22,False,22,5.00,3
30,40,False,69,14.00,5
31,41,False,70,12.00,5
32,31,False,51,14.00,5
33,16,False,13,5.00,3
34,27,False,43,9.00,4
35,40,False,71,14.00,5
36,15,False,9,5.00,3
37,48,False,71,14.00,5
38,40,False,66,14.00,5
39,44,False,64,14.00,5
40,53,False,82,14.00,5
41,30,False,46,7.00,4
42,25,False,39,7.00,4
43,48,False,67,14.00,5
44,43,False,67,12.00,5
45,24,False,29,9.00,4
46,20,False,18,5.00,3
47,44,False,62,14.00,5
48,25,False,32,5.00,3
49,33,False,43,9.00,4
50,31,False,34,9.00,4
51,54,False,94,14.00,5
52,48,False,70,14.00,5
53,34,False,55,14.00,5
54,36,False,44,9.00,4
55,45,False,73,12.00,5
56,28,False,39,9.00,4
57,43,False,62,14.00,5
58,28,False,38,9.00,4
59,52,True,107,20.00,6
60,22,False,27,9.00,4
61,28,False,39,9.00,4
62,54,False,71,14.00,5
63,56,True,91,20.00,6
64,43,False,62,12.00,5
65,28,False,31,9.00,4
66,60,True,99,20.00,6
67,33,False,43,7.00,4
68,52,False,83,12.00,5
69,75,False,67,12.00,5
70,41,False,57,14.00,5
71,74,False,106,14.00,5
72,22,False,13,5.00,3
73,40,False,67,14.00,5
74,70,True,106,20.00,6
75,24,False,37,9.00,4
76,41,False,75,14.00,5
77,54,False,82,14.00,5
78,45,False,65,14.00,5
79,41,False,46,9.00,4
80,29,False,30,9.00,4
81,36,False,36,9.00,4
82,20,False,21,5.00,3
83,43,False,34,9.00,4
84,48,False,84,12.00,5
85,45,False,61,14.00,5
86,29,False,41,9.00,4
87,39,False,60,14.00,5
88,48,False,73,14.00,5
89,49,True,98,20.00,6
90,45,False,73,14.00,5
91,24,False,27,9.00,4
92,68,True,89,20.00,6
93,39,False,60,14.00,5
94,49,False,70,14.00,5
95,36,False,39,9.00,4
96,36,False,32,9.00,4
97,35,False,59,14.00,5
98,24,False,30,9.00,4
99,37,False,48,7.00,4
100,31,False,44,9.00,4
101,60,False,83,14.00,5
102,47,True,85,20.00,6
103,38,False,38,9.00,4
104,23,False,25,5.00,3
105,45,False,46,9.00,4
106,44,False,69,14.00,5
107,29,False,38,9.00,4
108,46,False,82,14.00,5
109,29,False,38,9.00,4
110,33,False,51,14.00,5
111,36,False,49,14.00,5
112,33,False,56,14.00,5
113,43,False,67,14.00,5
114,21,False,16,5.00,3
115,60,True,94,20.00,6
116,43,False,64,14.00,5
117,35,False,55,14.00,5
118,35,False,53,14.00,5
119,58,True,111,20.00,6
120,31,False,34,9.00,4
121,50,False,75,14.00,5
122,46,False,71,14.00,5
123,24,False,19,5.00,3
124,52,False,73,14.00,5
125,27,False,37,9.00,4
126,47,False,85,14.00,5
127,46,False,79,14.00,5
128,50,False,80,14.00,5
129,32,False,44,9.00,4
130,36,False,60,14.00,5
131,56,True,108,20.00,6
132,58,False,89,14.00,5
133,27,False,38,9.00,4
134,35,False,39,9.00,4
135,40,False,56,14.00,5
136,55,False,84,14.00,5
137,27,False,44,9.00,4
138,42,True,93,18.00,6
139,28,False,34,9.00,4
140,31,False,39,9.00,4
141,60,False,82,14.00,5
142,42,False,59,14.00,5
143,43,False,62,14.00,5
144,52,False,71,12.00,5
145,46,False,63,14.00,5
146,43,False,71,14.00,5
147,29,False,44,9.00,4
148,50,False,81,14.00,5
149,63,False,66,14.00,5
150,62,True,94,20.00,6
151,45,False,62,14.00,5
152,53,False,62,14.00,5
153,27,False,36,9.00,4
154,46,False,78,14.00,5
155,43,False,53,14.00,5
156,62,True,93,20.00,6
157,54,False,71,14.00,5
158,59,False,75,14.00,5
159,45,False,62,14.00,5
160,46,False,66,14.00,5
161,63,False,99,14.00,5
162,69,False,98,14.00,5
163,43,False,69,14.00,5
164,30,False,45,14.00,5
165,21,False,14,5.00,3
166,32,False,37,9.00,4
167,23,False,30,9.00,4
168,62,False,80,14.00,5
169,39,False,71,14.00,5
170,71,False,89,14.00,5
171,26,False,32,9.00,4
172,25,False,36,9.00,4
173,26,False,36,9.00,4
174,50,True,97,20.00,6
175,46,False,71,14.00,5
176,41,False,59,14.00,5
177,29,False,48,9.00,4
178,42,False,66,14.00,5
179,39,False,48,9.00,4
180,34,False,57,14.00,5
181,62,True,109,20.00,6
182,51,False,80,12.00,5
183,37,False,67,14.00,5
184,46,False,76,14.00,5
185,49,False,67,14.00,5
186,51,False,78,14.00,5
187,55,True,89,20.00,6
188,31,False,37,9.00,4
189,53,True,98,20.00,6
190,23,False,34,9.00,4
191,56,False,85,14.00,5
192,36,False,51,14.00,5
193,26,False,22,5.00,3
194,38,False,44,9.00,4
195,35,False,37,9.00,4
196,41,False,53,12.00,5
197,27,False,34,9.00,4
198,37,False,43,9.00,4
199,46,False,61,14.00,5
200,25,False,27,9.00,4
201,32,False,34,9.00,4
202,40,False,46,7.00,4
203,37,False,62,12.00,5
204,60,False,82,14.00,5
205,53,False,68,14.00,5
206,24,False,31,9.00,4
207,44,False,64,14.00,5
208,30,False,37,9.00,4
209,25,False,19,5.00,3
210,36,False,58,12.00,5
211,33,False,39,9.00,4
212,55,False,82,14.00,5
213,32,False,37,9.00,4
214,76,False,87,14.00,5
215,48,False,79,14.00,5
216,45,True,89,20.00,6
217,47,False,70,14.00,5
218,33,False,39,9.00,4
219,30,False,36,9.00,4
220,63,False,105,14.00,5
221,38,False,41,9.00,4
222,50,False,78,14.00,5
223,33,False,37,9.00,4
224,33,False,30,9.00,4
225,45,False,82,14.00,5
226,33,False,41,9.00,4
227,44,False,69,14.00,5
228,65,True,101,20.00,6
229,50,False,72,14.00,5
230,26,False,39,9.00,4
231,52,False,73,14.00,5
232,47,False,68,14.00,5
233,51,True,111,20.00,6
234,52,False,80,14.00,5
235,52,False,76,14.00,5
236,49,False,70,12.00,5
237,33,False,26,9.00,4
238,46,False,78,14.00,5
239,28,False,43,9.00,4
240,27,False,35,9.00,4
241,50,False,83,14.00,5
242,49,False,76,14.00,5
243,30,False,36,9.00,4
244,56,False,78,14.00,5
245,24,False,30,9.00,4
246,23,False,29,9.00,4
247,54,True,96,20.00,6
248,41,False,69,14.00,5
249,33,False,47,9.00,4
250,73,True,95,20.00,6
251,49,False,82,14.00,5
252,32,False,41,9.00,4
253,34,False,22,9.00,4
254,35,False,41,9.00,4
255,27,False,40,9.00,4
256,39,False,69,14.00,5
257,57,False,85,14.00,5
258,27,False,34,7.00,4
259,64,True,95,20.00,6
260,59,False,78,12.00,5
261,50,True,102,20.00,6
262,35,False,64,14.00,5
263,54,False,78,14.00,5
264,39,False,41,9.00,4
265,50,False,75,14.00,5
266,46,False,83,14.00,5
267,51,True,93,20.00,6
268,28,False,39,9.00,4
269,55,False,106,14.00,5
270,50,False,69,14.00,5
271,62,False,82,14.00,5
272,39,False,52,14.00,5
273,25,False,31,9.00,4
274,49,False,68,14.00,5
275,53,False,69,14.00,5
276,59,False,73,14.00,5
277,57,False,72,14.00,5
278,35,False,32,9.00,4
279,40,False,71,14.00,5
280,32,False,44,9.00,4
281,34,False,51,14.00,5
282,41,False,68,14.00,5
283,42,False,69,14.00,5
284,59,True,100,20.00,6
285,66,False,71,12.00,5
286,54,False,66,14.00,5
287,45,False,63,14.00,5
288,47,False,82,14.00,5
289,51,False,65,14.00,5
290,48,True,98,20.00,6
291,54,False,91,14.00,5
292,28,False,43,9.00,4
293,35,False,41,9.00,4
294,26,False,30,9.00,4
295,44,False,60,14.00,5
296,33,False,53,12.00,5
297,39,False,50,9.00,4
298,44,False,71,14.00,5
299,21,False,21,5.00,3
300,71,False,102,14.00,5
301,65,True,93,20.00,6
302,36,False,41,9.00,4
303,54,False,50,9.00,4
304,28,False,41,9.00,4
305,38,False,46,9.00,4
306,35,False,48,9.00,4
307,49,False,37,9.00,4
308,25,False,25,9.00,4
309,45,False,61,12.00,5
310,49,False,71,14.00,5
311,46,False,65,14.00,5
312,55,True,89,20.00,6
313,75,True,105,20.00,6
314,49,False,67,14.00,5
315,34,False,41,7.00,4
316,51,False,77,14.00,5
317,44,False,70,14.00,5
318,46,False,75,14.00,5
319,34,False,48,9.00,4
320,26,False,9,5.00,3
321,50,False,65,14.00,5
322,30,False,34,9.00,4
323,50,False,66,14.00,5
324,51,False,71,14.00,5
325,25,False,34,9.00,4
326,52,False,62,14.00,5
327,52,False,78,14.00,5
328,38,False,62,14.00,5
329,47,False,78,14.00,5
330,53,False,73,14.00,5
331,41,False,64,14.00,5
332,31,False,40,7.00,4
333,45,False,66,14.00,5
334,47,False,71,14.00,5
335,32,False,38,9.00,4
336,50,True,91,20.00,6
337,24,False,30,9.00,4
338,63,True,97,20.00,6
339,23,False,20,9.00,4
340,42,False,33,9.00,4
341,38,False,39,9.00,4
342,44,False,48,9.00,4
343,48,False,76,14.00,5
344,26,False,35,7.00,4
345,36,False,41,9.00,4
346,30,False,31,9.00,4
347,39,False,57,14.00,5
348,51,False,81,14.00,5
349,35,False,51,9.00,4
350,51,False,75,14.00,5
351,32,False,42,9.00,4
352,50,False,66,14.00,5
353,39,False,57,14.00,5
354,27,False,34,9.00,4
355,42,False,68,14.00,5
356,32,False,55,14.00,5
357,33,False,55,14.00,5
358,93,False,75,14.00,5
359,44,False,57,14.00,5
360,40,False,69,14.00,5
361,59,False,87,14.00,5
362,59,False,82,14.00,5
363,64,False,77,14.00,5
364,41,False,71,12.00,5
365,44,False,71,14.00,5
