,eps_len,eps_win,eps_score,eps_rewards,eps_max_tile
0,24,False,25,5.00,3
1,39,False,63,14.00,5
2,40,False,60,14.00,5
3,36,False,66,14.00,5
4,39,False,57,9.00,4
5,40,False,41,9.00,4
6,37,False,66,14.00,5
7,27,False,41,9.00,4
8,44,False,76,14.00,5
9,55,True,104,18.00,6
10,34,False,52,9.00,4
11,52,True,93,18.00,6
12,26,False,26,5.00,3
13,48,False,82,14.00,5
14,30,False,43,9.00,4
15,60,True,95,20.00,6
16,26,False,31,9.00,4
17,40,False,51,12.00,5
18,43,False,62,14.00,5
19,34,False,20,9.00,4
20,43,True,91,20.00,6
21,60,False,94,14.00,5
22,26,False,35,9.00,4
23,48,False,73,14.00,5
24,48,True,91,20.00,6
25,39,False,57,14.00,5
26,69,False,97,14.00,5
27,38,False,68,14.00,5
28,49,False,69,14.00,5
29,28,False,35,9.00,4
30,41,False,50,9.00,4
31,42,False,78,14.00,5
32,49,False,76,12.00,5
33,40,False,69,14.00,5
34,33,False,50,7.00,4
35,54,False,83,14.00,5
36,43,False,55,14.00,5
37,19,False,20,9.00,4
38,23,False,32,9.00,4
39,35,False,41,9.00,4
40,33,False,34,9.00,4
41,48,False,80,14.00,5
42,42,False,69,14.00,5
43,48,False,85,14.00,5
44,26,False,37,9.00,4
45,36,False,39,9.00,4
46,40,False,64,14.00,5
47,30,False,42,9.00,4
48,35,False,48,9.00,4
49,33,False,37,7.00,4
50,65,False,101,14.00,5
51,23,False,28,9.00,4
52,55,False,82,14.00,5
53,38,False,60,14.00,5
54,27,False,32,9.00,4
55,54,True,102,20.00,6
56,46,True,89,20.00,6
57,24,False,32,9.00,4
58,56,False,88,12.00,5
59,49,False,75,14.00,5
60,46,False,72,14.00,5
61,59,True,92,20.00,6
62,33,False,58,14.00,5
63,43,False,60,14.00,5
64,43,False,63,14.00,5
65,37,False,57,14.00,5
66,23,False,34,9.00,4
67,44,False,64,14.00,5
68,29,False,27,9.00,4
69,30,False,34,9.00,4
70,45,False,44,9.00,4
71,31,False,46,9.00,4
72,30,False,48,14.00,5
73,48,False,73,14.00,5
74,46,False,71,14.00,5
75,32,False,50,7.00,4
76,53,True,98,20.00,6
77,32,False,35,9.00,4
78,40,False,61,9.00,4
79,54,True,93,20.00,6
80,23,False,8,2.00,2
81,31,False,47,9.00,4
82,54,False,76,14.00,5
83,41,False,65,12.00,5
84,44,False,74,14.00,5
85,26,False,31,9.00,4
86,25,False,31,9.00,4
87,43,False,74,14.00,5
88,46,False,73,14.00,5
89,53,False,82,14.00,5
90,47,False,73,14.00,5
91,45,False,69,14.00,5
92,42,False,73,14.00,5
93,37,False,52,9.00,4
94,47,False,66,14.00,5
95,24,False,32,9.00,4
96,46,False,75,14.00,5
97,45,False,78,14.00,5
98,44,False,71,14.00,5
99,21,False,30,9.00,4
100,36,False,48,9.00,4
101,53,False,73,14.00,5
102,60,True,102,20.00,6
103,35,False,39,9.00,4
104,45,False,60,14.00,5
105,33,False,50,9.00,4
106,48,False,50,9.00,4
107,31,False,47,9.00,4
108,29,False,41,9.00,4
109,49,False,90,14.00,5
110,47,False,62,12.00,5
111,58,True,95,20.00,6
112,74,True,105,20.00,6
113,42,False,45,9.00,4
114,62,True,109,20.00,6
115,24,False,34,9.00,4
116,32,False,34,9.00,4
117,29,False,43,9.00,4
118,30,False,45,9.00,4
119,43,False,50,9.00,4
120,46,False,69,12.00,5
121,51,False,89,14.00,5
122,28,False,32,9.00,4
123,36,False,46,9.00,4
124,39,False,64,12.00,5
125,52,False,80,12.00,5
126,70,True,103,20.00,6
127,49,False,66,14.00,5
128,24,False,31,9.00,4
129,50,False,73,14.00,5
130,39,False,67,14.00,5
131,51,False,72,14.00,5
132,51,False,84,14.00,5
133,19,False,16,5.00,3
134,22,False,22,9.00,4
135,35,False,53,9.00,4
136,28,False,47,9.00,4
137,47,False,71,14.00,5
138,27,False,37,9.00,4
139,36,False,43,9.00,4
140,33,False,39,9.00,4
141,52,False,101,14.00,5
142,47,False,65,14.00,5
143,22,False,19,5.00,3
144,48,False,74,12.00,5
145,33,False,42,9.00,4
146,26,False,37,9.00,4
